study	pk	interventions	tissue	time_unit	time	substance_name	unit	pktype	figure	auc_end	group_pk	mean	kel	se	cv	individual_pk	value	sd	median	max	min
Thomaseth2008	3115	3282	plasma	h	['-5.00e-01', '-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00']	glucose	µg/ml	concentration	/media/data/Thomaseth2008_Fig1.png		964.0	[None, None, '9.82e+02', '1.34e+03', '1.54e+03', '1.51e+03', '1.40e+03', '1.33e+03', '1.29e+03', '1.16e+03', '1.05e+03', '1.01e+03', '9.88e+02', '9.79e+02', '9.25e+02', '8.98e+02', '8.99e+02', '9.09e+02', '8.73e+02']		[None, None, '9.09e+01', '4.54e+01', '6.36e+01', '8.18e+01', '9.09e+01', '8.18e+01', '5.45e+01', '8.18e+01', '6.36e+01', '7.28e+01', '7.27e+01', '8.18e+01', '6.36e+01', '5.46e+01', '7.27e+01', '8.18e+01', '6.36e+01']	[None, None, '2.93e-01', '1.07e-01', '1.31e-01', '1.71e-01', '2.05e-01', '1.94e-01', '1.34e-01', '2.23e-01', '1.92e-01', '2.29e-01', '2.33e-01', '2.64e-01', '2.17e-01', '1.92e-01', '2.56e-01', '2.85e-01', '2.30e-01']						
Thomaseth2008	3116	3282	plasma	h	[None, None, '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00']	glucose	µg/ml	concentration	/media/data/Thomaseth2008_Fig1.png		965.0	[None, None, '3.85e+02', '6.59e+02', '1.10e+03', '1.49e+03', '1.78e+03', '1.84e+03', '2.00e+03', '1.98e+03', '1.94e+03', '1.83e+03', '1.73e+03', '1.56e+03', '1.36e+03', '1.17e+03', '1.00e+03', '8.57e+02', '7.21e+02']		[None, None, '1.18e+02', '1.36e+02', '1.54e+02', '1.54e+02', '1.54e+02', '1.73e+02', '1.73e+02', '1.54e+02', '1.91e+02', '1.54e+02', '1.73e+02', '1.64e+02', '1.45e+02', '1.54e+02', '1.27e+02', '1.36e+02', '1.46e+02']	[None, None, '1.06e+00', '7.17e-01', '4.84e-01', '3.60e-01', '3.01e-01', '3.25e-01', '2.99e-01', '2.70e-01', '3.40e-01', '2.93e-01', '3.46e-01', '3.65e-01', '3.72e-01', '4.56e-01', '4.40e-01', '5.51e-01', '6.99e-01']						
Thomaseth2008	3117	3282	plasma	h	['-5.00e-01', '-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00']	insulin	µU/ml	concentration	/media/data/Thomaseth2008_Fig1.png	105.75083333333332	964.0	['4.60e+00', '4.60e+00', '4.44e+00', '3.57e+01', '5.26e+01', '4.90e+01', '4.32e+01', '3.98e+01', '3.65e+01', '3.17e+01', '2.35e+01', '2.19e+01', '1.97e+01', '1.58e+01', '1.28e+01', '1.00e+01', '9.53e+00', '6.90e+00', '6.08e+00']	0.6378078968751075	['8.20e-01', '6.60e-01', '6.60e-01', '5.92e+00', '7.89e+00', '7.40e+00', '6.08e+00', '5.26e+00', '5.42e+00', '6.90e+00', '4.60e+00', '3.45e+00', '4.44e+00', '3.62e+00', '3.29e+00', '2.79e+00', '2.96e+00', '2.14e+00', '1.64e+00']	['5.64e-01', '4.54e-01', '4.70e-01', '5.25e-01', '4.74e-01', '4.78e-01', '4.45e-01', '4.18e-01', '4.70e-01', '6.88e-01', '6.19e-01', '4.99e-01', '7.12e-01', '7.25e-01', '8.12e-01', '8.80e-01', '9.82e-01', '9.81e-01', '8.53e-01']						
Thomaseth2008	3118	3282	plasma	h	[None, None, '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00']	insulin	µU/ml	concentration	/media/data/Thomaseth2008_Fig1.png		965.0	['1.10e+01', '1.10e+01', '1.12e+01', '1.69e+01', '2.12e+01', '2.50e+01', '3.04e+01', '3.04e+01', '3.06e+01', '3.20e+01', '3.32e+01', '3.37e+01', '3.42e+01', '3.40e+01', '3.44e+01', '3.11e+01', '2.74e+01', '2.47e+01', '2.19e+01']	0.45421178176163296	['2.47e+00', '2.47e+00', '1.64e+00', '3.29e+00', '4.44e+00', '5.10e+00', '7.40e+00', '6.74e+00', '6.74e+00', '7.40e+00', '8.71e+00', '8.38e+00', '8.55e+00', '8.71e+00', '8.88e+00', '7.73e+00', '6.90e+00', '6.41e+00', '5.42e+00']	['7.77e-01', '7.77e-01', '5.08e-01', '6.73e-01', '7.25e-01', '7.07e-01', '8.43e-01', '7.68e-01', '7.64e-01', '8.00e-01', '9.09e-01', '8.61e-01', '8.66e-01', '8.87e-01', '8.95e-01', '8.62e-01', '8.71e-01', '9.00e-01', '8.59e-01']						
Thomaseth2008	3119	3282	plasma	h	['-5.00e-01', '-3.33e-01', '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00']	glucose	mg/min	ra	/media/data/Thomaseth2008_Fig1.png		964.0	[None, None, '1.42e+02', '1.07e+02', '7.25e+01', '5.34e+01', '4.47e+01', '4.14e+01', '3.92e+01', '3.76e+01', '4.03e+01', '4.36e+01', '4.80e+01', '5.34e+01', '5.89e+01', '6.65e+01', '7.52e+01', '8.45e+01', '9.54e+01']		[None, None, '1.69e+01', '1.53e+01', '1.14e+01', '9.81e+00', '1.03e+01', '8.72e+00', '8.72e+00', '8.17e+00', '8.17e+00', '8.72e+00', '9.81e+00', '1.03e+01', '1.36e+01', '1.36e+01', '1.47e+01', '1.69e+01', '1.64e+01']	[None, None, '3.76e-01', '4.52e-01', '4.99e-01', '5.81e-01', '7.32e-01', '6.66e-01', '7.03e-01', '6.87e-01', '6.41e-01', '6.32e-01', '6.47e-01', '6.13e-01', '7.32e-01', '6.48e-01', '6.19e-01', '6.32e-01', '5.42e-01']						
Thomaseth2008	3120	3282	plasma	h	[None, None, '0.00e+00', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.25e+00', '1.50e+00', '1.75e+00', '2.00e+00', '2.25e+00', '2.50e+00', '2.75e+00', '3.00e+00', '3.25e+00', '3.50e+00', '3.75e+00', '4.00e+00']	glucose	mg/min	ra	/media/data/Thomaseth2008_Fig1.png		965.0	[None, None, '1.70e+02', '1.47e+02', '1.22e+02', '1.06e+02', '9.10e+01', '7.63e+01', '6.38e+01', '5.83e+01', '5.61e+01', '5.29e+01', '5.12e+01', '5.12e+01', '5.12e+01', '5.23e+01', '5.67e+01', '6.43e+01', '7.19e+01']		[None, None, '1.80e+01', '2.02e+01', '2.12e+01', '2.40e+01', '2.67e+01', '2.12e+01', '2.02e+01', '1.80e+01', '1.64e+01', '1.69e+01', '1.69e+01', '1.53e+01', '1.53e+01', '1.47e+01', '1.47e+01', '1.91e+01', '2.23e+01']	[None, None, '3.66e-01', '4.75e-01', '6.06e-01', '7.86e-01', '1.02e+00', '9.65e-01', '1.10e+00', '1.07e+00', '1.01e+00', '1.11e+00', '1.14e+00', '1.03e+00', '1.03e+00', '9.74e-01', '8.99e-01', '1.03e+00', '1.08e+00']						
Yang2015	3139	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	glucose	mmol/l	concentration	/media/data/Yang2015_Fig1.png	28.03	971.0	['7.98e+00', '1.25e+01', '1.58e+01', '1.64e+01', '1.49e+01']	0.18817835686326045	['3.10e-01', '4.00e-01', '4.40e-01', '4.00e-01', '3.10e-01']	['7.30e-01', '6.02e-01', '5.25e-01', '4.59e-01', '3.91e-01']						
Yang2015	3140	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	glucose	mmol/l	concentration	/media/data/Yang2015_Fig1.png	27.777500000000003	972.0	['7.98e+00', '1.31e+01', '1.58e+01', '1.57e+01', '1.41e+01']	0.11802025544162564	['4.00e-01', '3.10e-01', '3.10e-01', '2.70e-01', '3.50e-01']	['7.85e-01', '3.71e-01', '3.07e-01', '2.70e-01', '3.90e-01']						
Yang2015	3141	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	glucose	mmol/l	concentration	/media/data/Yang2015_Fig1.png	14.4775	967.0	['5.14e+00', '8.36e+00', '8.11e+00', '6.92e+00', '5.99e+00']	0.23175662868109997	['4.20e-01', '3.40e-01', '3.40e-01', '4.20e-01', '3.00e-01']	['9.21e-01', '4.58e-01', '4.72e-01', '6.84e-01', '5.64e-01']						
Yang2015	3142	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	glucose	mmol/l	concentration	/media/data/Yang2015_Fig1.png	14.254999999999999	968.0	['5.09e+00', '8.32e+00', '7.77e+00', '6.88e+00', '5.99e+00']	0.22147280811031628	['3.40e-01', '3.40e-01', '3.40e-01', '4.70e-01', '4.70e-01']	['6.30e-01', '3.86e-01', '4.13e-01', '6.44e-01', '7.40e-01']						
Yang2015	3143	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	glucose	mmol/l	concentration	/media/data/Yang2015_Fig1.png	19.119999999999997	969.0	['5.81e+00', '9.80e+00', '1.11e+01', '1.03e+01', '8.33e+00']	0.2852782251403867	['4.90e-01', '2.70e-01', '1.80e-01', '2.70e-01', '2.70e-01']	['8.35e-01', '2.73e-01', '1.61e-01', '2.60e-01', '3.21e-01']						
Yang2015	3144	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	glucose	mmol/l	concentration	/media/data/Yang2015_Fig1.png	17.9525	970.0	['5.85e+00', '9.75e+00', '1.04e+01', '9.09e+00', '7.54e+00']	0.3186948402215708	['4.00e-01', '4.00e-01', '5.30e-01', '3.50e-01', '4.40e-01']	['8.92e-01', '5.35e-01', '6.66e-01', '5.02e-01', '7.61e-01']						
Yang2015	3145	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin	pmol/l	concentration	/media/data/Yang2015_Fig1.png	369.41999999999996	971.0	['5.68e+01', '1.44e+02', '2.09e+02', '2.40e+02', '2.35e+02']	0.04427478254623729	['6.18e+00', '1.11e+01', '9.88e+00', '1.60e+01', '1.23e+01']	['2.04e+00', '1.45e+00', '8.87e-01', '1.26e+00', '9.89e-01']						
Yang2015	3146	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin	pmol/l	concentration	/media/data/Yang2015_Fig1.png	524.9649999999999	972.0	['6.30e+01', '1.87e+02', '3.17e+02', '3.50e+02', '3.30e+02']	0.11822359200054677	['8.64e+00', '7.41e+00', '1.73e+01', '1.36e+01', '1.73e+01']	['2.15e+00', '6.19e-01', '8.54e-01', '6.08e-01', '8.21e-01']						
Yang2015	3147	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin	pmol/l	concentration	/media/data/Yang2015_Fig1.png	595.8575000000001	967.0	['5.94e+01', '3.58e+02', '3.92e+02', '2.96e+02', '2.32e+02']	0.5253108142413856	['1.75e+01', '2.68e+01', '3.15e+01', '1.86e+01', '1.75e+01']	['3.31e+00', '8.43e-01', '9.04e-01', '7.11e-01', '8.49e-01']						
Yang2015	3148	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin	pmol/l	concentration	/media/data/Yang2015_Fig1.png	664.9125	968.0	['5.94e+01', '4.26e+02', '3.91e+02', '3.45e+02', '2.77e+02']	0.28220889821876316	['1.28e+01', '3.61e+01', '3.50e+01', '3.15e+01', '2.56e+01']	['2.03e+00', '8.01e-01', '8.43e-01', '8.61e-01', '8.72e-01']						
Yang2015	3149	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin	pmol/l	concentration	/media/data/Yang2015_Fig1.png	583.8475	969.0	['5.16e+01', '2.48e+02', '3.37e+02', '3.87e+02', '3.39e+02']	0.2659343813390258	['1.72e+01', '1.60e+01', '1.96e+01', '2.83e+01', '2.95e+01']	['3.30e+00', '6.38e-01', '5.77e-01', '7.22e-01', '8.61e-01']						
Yang2015	3150	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin	pmol/l	concentration	/media/data/Yang2015_Fig1.png	684.895	970.0	['6.14e+01', '3.12e+02', '4.34e+02', '4.13e+02', '3.60e+02']	0.18772435444833935	['9.82e+00', '1.23e+01', '1.72e+01', '1.84e+01', '1.84e+01']	['2.08e+00', '5.14e-01', '5.17e-01', '5.82e-01', '6.68e-01']						
Yang2015	3151	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin/glucose	micro	ratio	/media/data/Yang2015_Fig1.png	28.565	971.0	['7.59e+00', '1.27e+01', '1.49e+01', '1.66e+01', '1.81e+01']		['1.26e+00', '1.55e+00', '1.12e+00', '1.12e+00', '9.80e-01']	['3.12e+00', '2.29e+00', '1.41e+00', '1.26e+00', '1.02e+00']						
Yang2015	3152	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin/glucose	micro	ratio	/media/data/Yang2015_Fig1.png	40.365	972.0	['9.14e+00', '1.57e+01', '2.19e+01', '2.49e+01', '2.73e+01']		['7.00e-01', '1.13e+00', '2.25e+00', '1.69e+00', '1.54e+00']	['1.20e+00', '1.13e+00', '1.61e+00', '1.06e+00', '8.84e-01']						
Yang2015	3153	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin/glucose	micro	ratio	/media/data/Yang2015_Fig1.png	80.2875	967.0	['9.79e+00', '4.32e+01', '4.97e+01', '4.35e+01', '3.86e+01']	0.25367325916492733	['1.99e+00', '2.55e+00', '3.97e+00', '2.55e+00', '2.55e+00']	['2.29e+00', '6.66e-01', '9.00e-01', '6.60e-01', '7.45e-01']						
Yang2015	3154	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin/glucose	micro	ratio	/media/data/Yang2015_Fig1.png	89.68	968.0	['1.11e+01', '5.20e+01', '5.09e+01', '4.80e+01', '4.60e+01']	0.0848337561544624	['1.70e+00', '3.69e+00', '3.26e+00', '3.69e+00', '3.26e+00']	['1.45e+00', '6.70e-01', '6.05e-01', '7.24e-01', '6.69e-01']						
Yang2015	3155	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin/glucose	micro	ratio	/media/data/Yang2015_Fig1.png	61.12499999999999	969.0	['9.84e+00', '2.65e+01', '3.11e+01', '3.91e+01', '4.12e+01']		['1.86e+00', '1.73e+00', '1.86e+00', '2.66e+00', '3.06e+00']	['1.87e+00', '6.47e-01', '5.91e-01', '6.73e-01', '7.35e-01']						
Yang2015	3156	3284	plasma	h	['0.00e+00', '5.00e-01', '1.00e+00', '1.50e+00', '2.00e+00']	insulin/glucose	micro	ratio	/media/data/Yang2015_Fig1.png	76.66	970.0	['1.04e+01', '3.30e+01', '4.30e+01', '4.75e+01', '4.94e+01']		['8.00e-01', '1.86e+00', '2.13e+00', '2.66e+00', '2.53e+00']	['1.00e+00', '7.35e-01', '6.46e-01', '7.30e-01', '6.68e-01']						
Balogh1992	1727	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		13.08			0.2733840257340252			981.0	['2.94e+00', '3.30e-01']				
Balogh1992	1728	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		28.0			0.12889637598407214			982.0	['5.16e+00', '1.84e+00']				
Balogh1992	1729	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.4			0.10923689661330868			983.0	['2.54e+00', '1.06e+00']				
Balogh1992	1730	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		22.04			0.22344139163981672			984.0	['4.72e+00', '7.90e-01']				
Balogh1992	1731	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.36			0.36456036273748127			985.0	['3.88e+00', '2.10e-01']				
Balogh1992	1732	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.0			0.37186614324052847			986.0	['3.33e+00', '1.70e-01']				
Balogh1992	1733	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		19.4			0.18318642534763546			987.0	['3.94e+00', '9.10e-01']				
Balogh1992	1734	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		20.24			0.21091702009520036			988.0	['4.27e+00', '7.90e-01']				
Balogh1992	1735	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		22.8			0.1390871285687311			989.0	['4.29e+00', '1.41e+00']				
Balogh1992	1736	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		19.88			0.23024365171898878			990.0	['4.29e+00', '6.80e-01']				
Balogh1992	1737	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		19.96			0.19438940383686784			991.0	['4.12e+00', '8.70e-01']				
Balogh1992	1738	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		23.4			0.19737233811867397			992.0	['4.85e+00', '1.00e+00']				
Balogh1992	1739	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		11.120000000000001			0.30676687389015583			981.0	['2.56e+00', '2.20e-01']				
Balogh1992	1740	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		27.64			0.1313673523998441			982.0	['5.12e+00', '1.79e+00']				
Balogh1992	1741	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.76			0.17118590535043865			983.0	['3.54e+00', '9.00e-01']				
Balogh1992	1742	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		21.64			0.16928187592190924			984.0	['4.30e+00', '1.11e+00']				
Balogh1992	1743	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.8			0.3870885238617492			985.0	['3.54e+00', '1.60e-01']				
Balogh1992	1744	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		10.6			0.3705599662562358			986.0	['2.52e+00', '1.30e-01']				
Balogh1992	1745	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		13.959999999999999			0.23563642612753424			987.0	['3.03e+00', '4.60e-01']				
Balogh1992	1746	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.84			0.25926352446305917			988.0	['3.74e+00', '4.70e-01']				
Balogh1992	1747	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.8			0.1515947042352086			989.0	['3.43e+00', '1.02e+00']				
Balogh1992	1748	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.04			0.19089997677464104			990.0	['3.50e+00', '7.60e-01']				
Balogh1992	1749	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		15.8			0.13859558251651596			991.0	['2.97e+00', '9.80e-01']				
Balogh1992	1750	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		18.16			0.1966100395875378			992.0	['3.76e+00', '7.80e-01']				
Balogh1992	1751	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		12.48			0.3491510011803146			981.0	['2.94e+00', '1.80e-01']				
Balogh1992	1752	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		26.32			0.13987244893656792			982.0	['4.96e+00', '1.62e+00']				
Balogh1992	1753	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.84			0.14976773550189287			983.0	['2.85e+00', '8.60e-01']				
Balogh1992	1754	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		19.52			0.17586420604032826			984.0	['3.92e+00', '9.60e-01']				
Balogh1992	1755	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		12.120000000000001			0.21828713689391221			985.0	['2.58e+00', '4.50e-01']				
Balogh1992	1756	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		9.56			0.36750542096167527			986.0	['2.27e+00', '1.20e-01']				
Balogh1992	1757	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.92			0.26490787948331346			987.0	['3.33e+00', '4.00e-01']				
Balogh1992	1758	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.32			0.21021982175171583			988.0	['3.44e+00', '6.40e-01']				
Balogh1992	1759	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.84			0.15243462385773765			989.0	['3.25e+00', '9.60e-01']				
Balogh1992	1760	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		18.72			0.2236586009894504			990.0	['4.01e+00', '6.70e-01']				
Balogh1992	1761	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.28			0.13967182064045408			991.0	['2.69e+00', '8.80e-01']				
Balogh1992	1762	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.92			0.19593421416688356			992.0	['3.50e+00', '7.30e-01']				
Balogh1992	1763	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		11.16			0.3418913949631101			981.0	['2.62e+00', '1.70e-01']				
Balogh1992	1764	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		22.279999999999998			0.1376259374242581			982.0	['4.18e+00', '1.39e+00']				
Balogh1992	1765	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.64			0.19221175094690734			983.0	['3.63e+00', '7.80e-01']				
Balogh1992	1766	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.88			0.16140735860752659			984.0	['3.31e+00', '9.10e-01']				
Balogh1992	1767	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		11.280000000000001			0.19490226943188427			985.0	['2.33e+00', '4.90e-01']				
Balogh1992	1768	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		8.56			0.37694186260627127			986.0	['2.04e+00', '1.00e-01']				
Balogh1992	1769	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		13.559999999999999			0.26627673338165736			987.0	['3.03e+00', '3.60e-01']				
Balogh1992	1770	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.8			0.22396993365350687			988.0	['3.60e+00', '6.00e-01']				
Balogh1992	1771	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.12			0.16540452814409418			989.0	['3.38e+00', '9.00e-01']				
Balogh1992	1772	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		16.4			0.20637336441837162			990.0	['3.44e+00', '6.60e-01']				
Balogh1992	1773	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		13.76			0.16834898976795554			991.0	['2.73e+00', '7.10e-01']				
Balogh1992	1774	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		11.88			0.156595371061921			992.0	['2.31e+00', '6.60e-01']				
Balogh1992	1775	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		11.4			0.34472170455683004			981.0	['2.68e+00', '1.70e-01']				
Balogh1992	1776	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		21.439999999999998			0.14235233864326877			982.0	['4.06e+00', '1.30e+00']				
Balogh1992	1777	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		15.76			0.19371483471655976			983.0	['3.25e+00', '6.90e-01']				
Balogh1992	1778	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.44			0.19047801996388858			984.0	['3.58e+00', '7.80e-01']				
Balogh1992	1779	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		10.24			0.31545264524608635			985.0	['2.37e+00', '1.90e-01']				
Balogh1992	1780	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		8.36			0.4920894522523147			986.0	['2.05e+00', '4.00e-02']				
Balogh1992	1781	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		11.959999999999999			0.3106133312235			987.0	['2.76e+00', '2.30e-01']				
Balogh1992	1782	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.0			0.19694204509480237			988.0	['2.90e+00', '6.00e-01']				
Balogh1992	1783	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		13.8			0.13206763434342783			989.0	['2.56e+00', '8.90e-01']				
Balogh1992	1784	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.079999999999998			0.2277390634248428			990.0	['3.03e+00', '4.90e-01']				
Balogh1992	1785	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		14.08			0.18800967459703427			991.0	['2.88e+00', '6.40e-01']				
Balogh1992	1786	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		12.44			0.22538237806024855			992.0	['2.67e+00', '4.40e-01']				
Balogh1992	1787	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		12.72			0.40483480652054754			981.0	['3.06e+00', '1.20e-01']				
Balogh1992	1788	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		20.32			0.2231108237425366			982.0	['4.35e+00', '7.30e-01']				
Balogh1992	1789	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		17.88			0.24549108181974894			983.0	['3.92e+00', '5.50e-01']				
Balogh1992	1790	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		15.0			0.18618482466939018			984.0	['3.06e+00', '6.90e-01']				
Balogh1992	1791	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		10.04			0.36341516452624223			985.0	['2.38e+00', '1.30e-01']				
Balogh1992	1792	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		6.92			0.504648268547769			986.0	['1.70e+00', '3.00e-02']				
Balogh1992	1793	2778	plasma	h	['2.00e+00', '1.00e+01']	caffeine	µg/ml	concentration		10.4			0.35828427578963806			987.0	['2.46e+00', '1.40e-01']				
