	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	value_intervention	time_unit_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('smoking', 'choice')	('smoking', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('medication', 'choice')	('medication', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('phenotype', 'choice')	('phenotype', 'count')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('obese', 'choice')	('obese', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('genetics', 'choice')	('genetics', 'count')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
1073	plasma	codeine	concentration	µg/ml	640			247.0	['2.44e-04', '6.60e-03', '2.79e-02', '3.26e-02', '3.29e-02', '3.12e-02', '2.98e-02', '2.49e-02', '1.98e-02', '1.66e-02', '1.01e-02', '6.23e-03', '2.57e-03']	[None, '1.69e-03', '4.54e-03', '3.33e-03', '1.86e-03', '2.84e-03', '1.89e-03', '1.39e-03', '1.01e-03', '1.01e-03', '6.29e-04', '4.10e-04', '2.46e-04']	[None, '1.15e+00', '7.28e-01', '4.57e-01', '2.53e-01', '4.08e-01', '2.83e-01', '2.50e-01', '2.28e-01', '2.72e-01', '2.77e-01', '2.94e-01', '4.29e-01']	h	['5.31e-02', '2.39e-01', '5.04e-01', '7.70e-01', '1.04e+00', '1.35e+00', '1.46e+00', '2.04e+00', '2.97e+00', '4.06e+00', '6.00e+00', '7.94e+00', '1.19e+01']	[None, '7.58e-03', '2.03e-02', '1.49e-02', '8.31e-03', '1.27e-02', '8.44e-03', '6.23e-03', '4.52e-03', '4.52e-03', '2.81e-03', '1.83e-03', '1.10e-03']	/media/data/Liao2009_Fig4.png	0.15133879479627665	0.2352094724052489				dosing	oral	mg	codeine	30.0	h	0.0	tablet						Lia2009	247	all	20	homo sapiens	20	Y	20.0	M	20																														asian	20																																																																																																																																																																																					
1074	plasma	morphine	concentration	µg/ml	640			247.0	['2.44e-04', '1.59e-03', '4.16e-03', '5.13e-03', '5.26e-03', '5.01e-03', '4.77e-03', '4.03e-03', '3.67e-03', '3.42e-03', '2.32e-03', '2.08e-03', '1.22e-03']	[None, '2.19e-04', '5.74e-04', '4.92e-04', '4.92e-04', '5.47e-04', '4.10e-04', '3.01e-04', '3.01e-04', '2.46e-04', '2.46e-04', '1.64e-04', '1.09e-04']	[None, '6.15e-01', '6.18e-01', '4.29e-01', '4.19e-01', '4.88e-01', '3.85e-01', '3.33e-01', '3.67e-01', '3.21e-01', '4.74e-01', '3.53e-01', '4.00e-01']	h	['5.31e-02', '2.39e-01', '5.04e-01', '7.70e-01', '1.04e+00', '1.35e+00', '1.46e+00', '2.04e+00', '2.97e+00', '4.06e+00', '6.00e+00', '7.94e+00', '1.19e+01']	[None, '9.78e-04', '2.57e-03', '2.20e-03', '2.20e-03', '2.44e-03', '1.83e-03', '1.34e-03', '1.34e-03', '1.10e-03', '1.10e-03', '7.33e-04', '4.89e-04']	/media/data/Liao2009_Fig4.png	0.032113184249683874	0.13126687653566854				dosing	oral	mg	codeine	30.0	h	0.0	tablet						Lia2009	247	all	20	homo sapiens	20	Y	20.0	M	20																														asian	20																																																																																																																																																																																					
1075	plasma	morphine	ratio	-	656			257.0	0.027	0.00569	0.667			0.018							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1076	plasma	morphine	auc_end	mg*h/l	656			257.0	10900.0	664.0	0.193	h	6.0	2100.0							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1077	plasma	morphine	vd	l/kg	656			257.0													dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1078	plasma	morphine	clearance	l/h	656			257.0													dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1079	plasma	morphine	tmax	h	656			257.0	1.2	0.19899999999999998	0.525			0.63							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1080	plasma	morphine	cmax	µg/ml	656			257.0	0.0027	0.00018999999999999998	0.222			0.0006							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1081	plasma	codeine	ratio	-	656			257.0	0.027	0.00569	0.667			0.018							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1082	plasma	codeine	auc_end	mg*h/l	656			257.0	325000.0	29100.0	0.28300000000000003	h	6.0	92100.0							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1083	plasma	codeine	vd	l/kg	656			257.0	7.0	0.601	0.271			1.9							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1084	plasma	codeine	clearance	l/h	656			257.0	158.0	13.9	0.27899999999999997			44.1							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1085	plasma	codeine	tmax	h	656			257.0	1.2	0.19	0.5			0.6							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1086	plasma	codeine	cmax	µg/ml	656			257.0	0.0881	0.007940000000000001	0.285			0.0251							dosing	oral	mg	codeine	60.0	h	0.0							Shah1990	257	all	10	homo sapiens	10	Y	10.0	M	10	10.0		40.0			18.0			yr												drug	10		1.00e+00	week			Y	10.0																																																																																																																																																																																							
1087	plasma	morphine-6-glucuronide	concentration	nmol/l	650			254.0	74.0	39.3	1.59			118.0							dosing	oral	mg	codeine	50.0	h	0.0							Molanaei2010	254	EM	9	homo sapiens	11	N	11.0	('F', 'M')	(3, 6)	9.0		76.0	66.0		47.0			yr																									9.0	0.154		26.0			4.0	1.33	kg/m^2	end-stage renal disease	11.0						EM	9.0																																																																											('*1/*4', '*1/*1')	(4, 5)																																																																																					
1088	plasma	morphine-3-glucuronide	concentration	nmol/l	650			254.0	348.0	185.0	1.59			555.0							dosing	oral	mg	codeine	50.0	h	0.0							Molanaei2010	254	EM	9	homo sapiens	11	N	11.0	('F', 'M')	(3, 6)	9.0		76.0	66.0		47.0			yr																									9.0	0.154		26.0			4.0	1.33	kg/m^2	end-stage renal disease	11.0						EM	9.0																																																																											('*1/*4', '*1/*1')	(4, 5)																																																																																					
1089	plasma	codeine-6-glucuronide	concentration	nmol/l	650			254.0	5590.0	891.0	0.478			2670.0							dosing	oral	mg	codeine	50.0	h	0.0							Molanaei2010	254	EM	9	homo sapiens	11	N	11.0	('F', 'M')	(3, 6)	9.0		76.0	66.0		47.0			yr																									9.0	0.154		26.0			4.0	1.33	kg/m^2	end-stage renal disease	11.0						EM	9.0																																																																											('*1/*4', '*1/*1')	(4, 5)																																																																																					
1090	saliva	codeine	auc_inf	mg*h/l	654			256.0	2360000.0	49000.0	0.0854			202000.0							dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1091	saliva	codeine	thalf	h	654			256.0	2.9	0.0679	0.0966			0.28							dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1092	saliva	codeine	kel	1/h	654			256.0	0.276	0.0509	0.7609999999999999			0.21							dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1093	plasma	codeine	auc_inf	mg*h/l	654			256.0	183000.0	4120.0	0.0929			17000.0							dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1094	plasma	codeine	thalf	h	654			256.0	2.6	0.0776	0.12300000000000001			0.32							dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1095	plasma	codeine	kel	1/h	654			256.0	0.33399999999999996	0.0104	0.129			0.043							dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1096	plasma	codeine	concentration	µg/ml	654			256.0	['0.00e+00', '1.20e-02', '3.80e-02', '3.70e-02', '3.40e-02', '1.80e-02', '9.00e-03', '5.00e-03', '4.00e-03', '2.00e-03', '0.00e+00']	[None, '6.31e-04', '1.46e-03', '8.49e-04', '6.55e-04', '4.37e-04', '2.67e-04', '1.94e-04', '1.70e-04', '1.46e-04', None]	[None, '2.17e-01', '1.58e-01', '9.46e-02', '7.94e-02', '1.00e-01', '1.22e-01', '1.60e-01', '1.75e-01', '3.00e-01', None]	h	['0.00e+00', '2.50e-01', '5.00e-01', '1.00e+00', '2.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '2.60e-03', '6.00e-03', '3.50e-03', '2.70e-03', '1.80e-03', '1.10e-03', '8.00e-04', '7.00e-04', '6.00e-04', None]	/media/data/ONeal1999_Fig2.png	0.182					dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1097	saliva	codeine	concentration	µg/ml	654			256.0	['0.00e+00', '4.13e+00', '1.17e+00', '4.80e-01', '1.54e-01', '6.00e-02', '3.60e-02', '1.90e-02', '1.10e-02', '7.00e-03', '0.00e+00']	[None, '2.16e-01', '5.19e-02', '1.43e-02', '5.82e-03', '1.36e-03', '1.38e-03', '6.55e-04', '4.12e-04', '2.91e-04', None]	[None, '2.15e-01', '1.83e-01', '1.23e-01', '1.56e-01', '9.33e-02', '1.58e-01', '1.42e-01', '1.55e-01', '1.71e-01', None]	h	['0.00e+00', '2.50e-01', '5.00e-01', '1.00e+00', '2.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '8.89e-01', '2.14e-01', '5.90e-02', '2.40e-02', '5.60e-03', '5.70e-03', '2.70e-03', '1.70e-03', '1.20e-03', None]	/media/data/ONeal1999_Fig2.png	2.36375					dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1098	saliva/plasma	codeine	ratio	-	654			256.0	[None, '3.44e+02', '3.10e+01', '1.30e+01', '4.50e+00', '3.30e+00', '4.50e+00', '3.80e+00', '2.80e+00', '3.50e+00', None]	[None, '4.95e+01', '5.09e+00', '5.09e+00', '1.33e-01', '8.25e-02', '1.24e-01', '8.97e-02', '6.31e-02', '7.52e-02', None]	[None, '5.93e-01', '6.77e-01', '1.62e+00', '1.22e-01', '1.03e-01', '1.13e-01', '9.74e-02', '9.29e-02', '8.86e-02', None]	h	['0.00e+00', '2.50e-01', '5.00e-01', '1.00e+00', '2.00e+00', '4.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01', '2.40e+01']	[None, '2.04e+02', '2.10e+01', '2.10e+01', '5.50e-01', '3.40e-01', '5.10e-01', '3.70e-01', '2.60e-01', '3.10e-01', None]	/media/data/ONeal1999_Fig4.png						dosing	oral	mg	codeine	30.0	h	0.0							O'Neal1999	256	all	17	homo sapiens	17	Y	17.0																												N	17																																																																																																																																																																																									
1099	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1100	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1101	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1102	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1103	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1104	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1105	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1106	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1107	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1108	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1109	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
1110	plasma	c-peptide	vd	l/kg	828			362.0	0.0655	0.0025	0.121										dosing	iv	pmol/kg	c-peptide		h	0.0	solution	single dose					Polonsky1986	362	control	10	homo sapiens	17	Y	10.0	('M', 'F')	(5, 5)	10.0	0.0607		28.0			1.7	0.5379999999999999	yr																			Y	17.0																																																																									17.0		110.0		90.0			%																																																																																																							
